100000,0.008472
100000,0.008506
100000,0.011234
100000,0.00856
100000,0.008546
100000,0.008568
100000,0.008565
100000,0.008664
100000,0.008545
100000,0.008586
10000,0.000859
10000,0.000803
10000,0.000794
10000,0.000823
10000,0.000847
10000,0.000807
10000,0.001504
10000,0.000788
10000,0.000816
10000,0.000804
1000,0.000104
1000,0.000109
1000,9.9e-05
1000,0.000101
1000,0.000104
1000,0.000102
1000,0.000102
1000,9.9e-05
1000,0.000105
1000,0.0001
500000,0.054375
500000,0.043986
500000,0.045387
500000,0.043797
500000,0.045365
500000,0.044318
500000,0.044947
500000,0.046852
500000,0.063213
500000,0.043084
50000,0.004625
50000,0.004168
50000,0.004204
50000,0.005843
50000,0.004285
50000,0.004252
50000,0.004183
50000,0.005011
50000,0.00417
50000,0.00418
5000,0.000392
5000,0.000404
5000,0.000405
5000,0.000413
5000,0.000411
5000,0.000395
5000,0.000391
5000,0.00041
5000,0.000404
5000,0.000413
