100000,0.019038
100000,0.008928
100000,0.009134
100000,0.009071
100000,0.014929
100000,0.009502
100000,0.008894
100000,0.009338
100000,0.020179
100000,0.024567
10000,0.001598
10000,0.000789
10000,0.000896
10000,0.000939
10000,0.000852
10000,0.000888
10000,0.002604
10000,0.001096
10000,0.000859
10000,0.003954
1000,9.8e-05
1000,0.000196
1000,0.000109
1000,0.000106
1000,9.5e-05
1000,0.00017
1000,0.00011
1000,0.00013
1000,0.0001
1000,0.000106
500000,0.047634
500000,0.074111
500000,0.071636
500000,0.047876
500000,0.192828
500000,0.107254
500000,0.100069
500000,0.089177
500000,0.051954
500000,0.047934
50000,0.005354
50000,0.00905
50000,0.009321
50000,0.004255
50000,0.004653
50000,0.004809
50000,0.004571
50000,0.004722
50000,0.004775
50000,0.004135
5000,0.000435
5000,0.000579
5000,0.000499
5000,0.000431
5000,0.000432
5000,0.000445
5000,0.000699
5000,0.000436
5000,0.000465
5000,0.001148
